CDSCode,District,School,Street,StreetAbr,City,Zip Code,State,Phone,OpenDate,Charter,DOCType,SOC,SOCType,GSoffered,Latitude,Longitude,LastUpdate,2016-2017 Total Enrollment,2015-2016 ELA Current Status (avg. distance from level 3),2015-2016 ELA Prior Status (avg. Distance from level 3),2015-2016 ELA Status Level,2015-2016 Math Current Status (avg. distance from level 3),2015-2016 Math Prior Status (avg. Distance from level 3),2015-2016 Math Change,2016-2017 English Language Learners,2016-2017 % English Language Learners,2016-2017 FRPM Count,2016-2017 % FRPM Count,2015-2016 Enrollment Grades 10-12,2015-2016 AP Number Tested,2015-2016 % AP Number Tested,2015-2016 AP Score = 1,2015-2016 AP Score = 2,2015-2016 AP Score = 3,2015-2016 AP Score = 4,2015-2016 AP Score = 5,% 2015-2016 AP Score = 1,% 2015-2016 AP Score = 2,% 2015-2016 AP Score = 3,% 2015-2016 AP Score = 4,% 2015-2016 AP Score = 5
37680076037766,Cardiff Elementary,Cardiff Elementary,1888 Montgomery Avenue,1888 Montgomery Ave.,Cardiff-by-the-Sea,92007-2313,CA,(760) 632-5892,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-3,33.025044,-117.2822,10/9/2015,337,6.4,21.7,3,35.6,43.4,-7.8,26,8%,39,12%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681556038319,Jamul-Dulzura Union Elementary,Jamul Primary,14567 Lyons Valley Road,14567 Lyons Valley Rd.,Jamul,91935-3324,CA,(619) 669-7800,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-3,32.730137,-116.85456,6/18/2015,250,-3.5,-46.5,3,0.2,-22.3,22.6,60,24%,137,55%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681976038467,La Mesa-Spring Valley,Kempton Street Literacy Academy,740 Kempton Street,740 Kempton St.,Spring Valley,91977-5017,CA,(619) 668-5870,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-3,32.710497,-117.00175,7/19/2016,382,-54.6,-60.7,2,-73.6,-71.8,-1.8,208,54%,337,88%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683790125518,San Ysidro Elementary,Vista Del Mar,4885 Del Sol Blvd,4885 Del Sol Blvd,San Diego,92154-8401,CA,(619) 661-6753,7/25/2012,N,Elementary School District,,Elementary Schools (Public),K-3,32.571733,-117.03479,8/13/2015,560,24.6,4.5,4,35.2,-10.3,45.6,234,42%,389,69%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683796085146,San Ysidro Elementary,Smythe Elementary,1880 Smythe Avenue,1880 Smythe Ave.,San Ysidro,92173-1599,CA,(619) 428-4447,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-3,32.562092,-117.04941,7/20/2016,653,-65.8,-81.3,2,-41.5,-47.5,6,520,80%,525,80%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683876106140,Solana Beach Elementary,Solana Highlands Elementary,3520 Long Run Drive,3520 Long Run Dr.,San Diego,92130-1808,CA,(858) 794-4300,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-3,32.954318,-117.24018,6/18/2015,319,99.9,78.0,5,97.5,71.1,26.3,49,15%,3,1%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683876112353,Solana Beach Elementary,Carmel Creek Elementary,4210 Carmel Center Road,4210 Carmel Center Rd.,San Diego,92130-2480,CA,(858) 794-4400,9/5/1994,N,Elementary School District,,Elementary Schools (Public),K-3,32.950872,-117.22565,7/22/2015,321,92.2,70.6,5,79.8,78.6,1.3,72,22%,17,5%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37683876070882,Solana Beach Elementary,Solana Vista Elementary,780 Santa Victoria Avenue,780 Santa Victoria Ave.,Solana Beach,92075-1535,CA,(858) 794-3700,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-3,33.00415,-117.25085,8/25/2016,405,95.3,65.1,5,74.6,51.8,22.8,67,17%,83,20%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679676106256,Alpine Union Elementary,Shadow Hills Elementary,8770 Harbison Canyon Road,8770 Harbison Canyon Rd.,Alpine,91901-2615,CA,(619) 445-2977,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.8319,-116.81522,7/1/2016,334,-29.7,-14.5,2,-34.2,-20,-14.2,15,4%,90,27%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037642,Cajon Valley Union,Fuerte Elementary,11625 Fuerte Drive,11625 Fuerte Dr.,El Cajon,92020-8309,CA,(619) 588-3134,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.762217,-116.94678,6/18/2015,663,38.1,32.9,4,23.5,21.7,1.9,102,15%,183,28%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916112148,Cajon Valley Union,Blossom Valley Elementary,9863 Oakmont Terrace,9863 Oakmont Terr.,El Cajon,92021-2300,CA,(619) 588-3678,8/29/1994,N,Elementary School District,,Elementary Schools (Public),K-5,32.861732,-116.84665,12/23/2015,536,9.1,-2.3,3,-1.2,-20.7,19.5,54,10%,155,29%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916101794,Cajon Valley Union,Vista Grande Elementary,1908 Vista Grande Road,1908 Vista Grande Rd.,El Cajon,92019-3823,CA,(619) 588-3170,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.76508,-116.91501,12/23/2015,615,10.4,1.3,4,1,-2.1,3.1,123,20%,183,30%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916106025,Cajon Valley Union,Rancho San Diego Elementary,12151 Calle Albara,12151 Calle Albara,El Cajon,92019-4825,CA,(619) 588-3211,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.754628,-116.93287,6/18/2015,601,29.3,15.8,4,19.8,7.9,11.9,162,27%,263,44%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037600,Cajon Valley Union,Crest Elementary,2000 Suncrest Boulevard,2000 Suncrest Blvd.,El Cajon,92021-4249,CA,(858) 558-3128,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.805538,-116.86647,12/23/2015,137,-7.8,-33.5,2,-23.3,-29.2,5.9,12,9%,63,46%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916069082,Cajon Valley Union,Avocado Elementary,3845 Avocado School Road,3845 Avocado School Rd.,La Mesa,91941-7319,CA,(619) 588-3100,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.750432,-116.96075,12/23/2015,603,9.6,-13.9,3,4.4,-12.2,16.6,180,30%,309,51%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916110787,Cajon Valley Union,Jamacha Elementary,2962 Jamul Drive,2962 Jamul Dr.,El Cajon,92019-4640,CA,(619) 441-6150,9/8/1992,N,Elementary School District,,Elementary Schools (Public),K-5,32.740143,-116.91223,6/18/2015,504,-20.9,-15.7,2,-12.8,-11.6,-1.3,175,35%,285,57%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037733,Cajon Valley Union,Rios Elementary,14314 Rios Canyon Road,14314 Rios Canyon Rd.,El Cajon,92021-2725,CA,(619) 588-3090,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.840076,-116.87577,6/18/2015,317,-34.9,-38.4,2,-41.1,-36.2,-4.9,88,28%,242,76%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679910108563,Cajon Valley Union,EJE Elementary Academy Charter,851 South Johnson Avenue,851 South Johnson Ave.,El Cajon,92020-5811,CA,(619) 401-4150,8/15/2005,Y,Elementary School District,,Elementary Schools (Public),K-5,32.784935,-116.97083,6/18/2015,537,-1.5,-2.8,3,-23.9,-17.1,-6.8,273,51%,408,76%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037741,Cajon Valley Union,W. D. Hall Elementary,1376 Pepper Drive,1376 Pepper Dr.,El Cajon,92021-1460,CA,(619) 588-3136,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.820878,-116.93116,6/18/2015,607,-48.3,-39.8,2,-54.4,-33.5,-21,226,37%,481,79%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037576,Cajon Valley Union,Bostonia Language Academy,1390 East Broadway,1390 East Broadway,El Cajon,92021-5812,CA,(619) 588-3121,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.807818,-116.93171,12/23/2015,431,-0.7,-59.0,3,-1.3,-70.1,68.8,231,54%,344,80%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037691,Cajon Valley Union,Madison Avenue Elementary,1615 East Madison Avenue,1615 East Madison Ave.,El Cajon,92019-1046,CA,(619) 588-3077,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.800143,-116.922,6/18/2015,635,-18.4,-28.0,2,-27.9,-28.6,0.7,221,35%,527,83%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037717,Cajon Valley Union,Meridian Elementary,651 South Third Street,651 South Third St.,El Cajon,92019-2517,CA,(619) 588-3083,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.788386,-116.92685,8/25/2016,622,-38.8,-24.7,2,-33.2,-35.5,2.3,300,48%,549,88%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037709,Cajon Valley Union,Magnolia Elementary,650 Greenfield Drive,650 Greenfield Dr.,El Cajon,92021-2957,CA,(619) 588-3080,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.813388,-116.95404,6/18/2015,510,-46.3,-42.0,2,-58,-57.1,-0.9,247,48%,461,90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037592,Cajon Valley Union,Chase Avenue Elementary,195 East Chase Avenue,195 East Chase Ave.,El Cajon,92020-6201,CA,(619) 588-3123,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.780336,-116.96003,12/23/2015,741,-62.7,-63.1,2,-56.4,-58.2,1.8,403,54%,689,93%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037725,Cajon Valley Union,Naranca Elementary,1030 Naranca Avenue,1030 Naranca Ave.,El Cajon,92021-5615,CA,(619) 588-3087,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.803995,-116.94638,6/18/2015,824,-50.7,-53.9,2,-42,-47.2,5.1,526,64%,776,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037568,Cajon Valley Union,Anza Elementary,1005 South Anza Street,1005 South Anza St.,El Cajon,92020-8602,CA,(619) 588-3116,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.786,-116.9478,6/18/2015,569,-56.1,-61.1,2,-37,-49.3,12.3,413,73%,533,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037683,Cajon Valley Union,Lexington Elementary,1145 Redwood Avenue,1145 Redwood Ave.,El Cajon,92019-4739,CA,(619) 588-3075,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.791145,-116.94234,11/16/2016,879,-62.4,-84.9,2,-53.3,-82.6,29.3,669,76%,829,94%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037675,Cajon Valley Union,Johnson Elementary,500 West Madison,500 West Madison,El Cajon,92020-3211,CA,(619) 588-3139,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,32.8008,-116.9562,8/25/2016,623,-78.7,-72.4,1,-79.9,-79,-0.9,374,60%,606,97%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680980107870,Escondido Union,Bernardo Elementary,1122 Mountain Heights Drive,1122 Mountain Heights Dr.,Escondido,92029-5634,CA,(760) 432-2700,8/18/2005,N,Elementary School District,,Elementary Schools (Public),K-5,33.084707,-117.09137,6/18/2015,550,11.1,-0.3,4,7.5,-5.5,13,71,13%,180,33%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680980107862,Escondido Union,Reidy Creek Elementary,2869 North Broadway,2869 North Broadway,Escondido,92026-8802,CA,(760) 739-5800,8/18/2005,N,Elementary School District,,Elementary Schools (Public),K-5,33.17259,-117.08928,6/18/2015,646,10.7,-3.2,4,-11.1,-17.5,6.4,110,17%,247,38%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986107882,Escondido Union,L. R. Green Elementary,3115 Las Palmas Avenue,3115 Las Palmas Ave.,Escondido,92025-7300,CA,(760) 432-2260,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.086003,-117.05973,6/18/2015,728,12.2,3.4,4,-6.9,-15.2,8.3,126,17%,287,39%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986102750,Escondido Union,North Broadway Elementary,2301 North Broadway,2301 North Broadway,Escondido,92026-1412,CA,(760) 432-2479,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.161048,-117.09293,6/18/2015,684,-9.7,-27.9,2,-28.2,-40.8,12.5,197,29%,430,63%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986066997,Escondido Union,Miller Elementary,1975 Miller Avenue,1975 Miller Ave.,Escondido,92025-5932,CA,(760) 432-2470,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.09646,-117.07896,9/2/2015,435,-2.8,-2.4,3,-25.3,-28,2.7,118,27%,320,74%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986038186,Escondido Union,Conway Elementary,1325 Conway Drive,1325 Conway Dr.,Escondido,92027-1629,CA,(760) 432-2435,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.146289,-117.07398,8/25/2016,594,-41.5,-77.6,2,-62.6,-87.9,25.3,293,49%,474,80%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986111769,Escondido Union,Rock Springs Elementary,1155 Deodar Road,1155 Deodar Rd.,Escondido,92026-2200,CA,(760) 432-2284,9/19/1994,N,Elementary School District,,Elementary Schools (Public),K-5,33.13701,-117.1059,6/18/2015,587,-52.9,-62.2,2,-73.3,-65.9,-7.5,250,43%,481,82%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986038939,Escondido Union,Glen View Elementary,2201 East Mission Avenue,2201 East Mission Ave.,Escondido,92027-1629,CA,(760) 432-2448,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.146627,-117.05374,6/18/2015,669,-25.1,-46.3,2,-37.4,-52.8,15.5,342,51%,565,84%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986038947,Escondido Union,Orange Glen Elementary,2861 Valley Parkway,2861 Valley Pkwy.,Escondido,92027-2930,CA,(760) 432-2487,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.145429,-117.03605,6/18/2015,724,-23.5,-40.3,2,-44.9,-49.6,4.6,358,49%,614,85%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986038228,Escondido Union,Juniper Elementary,1809 South Juniper Street,1809 South Juniper St.,Escondido,92025-6240,CA,(760) 432-2462,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.105286,-117.06731,9/2/2015,648,-58.0,-62.7,2,-62.1,-66.6,4.4,423,65%,582,90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986038251,Escondido Union,Rose Elementary,906 North Rose Avenue,906 North Rose Ave.,Escondido,92027-1629,CA,(760) 432-2495,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.143321,-117.0659,9/2/2015,524,-21.1,-35.1,2,-32.6,-53.4,20.8,349,67%,474,90%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986038244,Escondido Union,Oak Hill Elementary,1820 Oak Hill Drive,1820 Oak Hill Dr.,Escondido,92027-1629,CA,(760) 432-2483,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.12953,-117.05125,6/18/2015,801,-57.2,-54.0,2,-60.7,-64.8,4.1,475,59%,729,91%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986038202,Escondido Union,Felicita Elementary,737 West 13th Avenue,737 West 13th Ave.,Escondido,92025-5510,CA,(760) 432-2444,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.106493,-117.08245,6/18/2015,631,-40.3,-64.7,2,-67,-85.5,18.5,410,65%,581,92%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986038178,Escondido Union,Central Elementary,122 West Fourth Avenue,122 West Fourth Ave.,Escondido,92025-4134,CA,(760) 432-2431,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.118835,-117.07991,6/18/2015,667,-56.8,-68.5,2,-74.1,-73.9,-0.2,466,70%,616,92%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986110381,Escondido Union,Pioneer Elementary,980 North Ash Street,980 North Ash St.,Escondido,92027-1629,CA,(760) 432-2412,7/1/1992,N,Elementary School District,,Elementary Schools (Public),K-5,33.138286,-117.07223,8/25/2016,739,-56.7,-63.6,2,-52.9,-54.1,1.2,489,66%,686,93%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680980102608,Escondido Union,Farr Avenue Elementary,933 Farr Avenue,933 Farr Ave.,Escondido,92026-3121,CA,(760) 735-3049,8/23/2004,N,Elementary School District,,Elementary Schools (Public),K-5,33.138769,-117.0776,6/18/2015,687,-78.7,-84.1,1,-75.7,-77.6,1.9,522,76%,650,95%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680986038236,Escondido Union,Lincoln Elementary,1029 North Broadway,1029 North Broadway,Escondido,92026-3043,CA,(760) 432-2466,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.134291,-117.08714,6/18/2015,588,-34.6,-53.2,2,-57.1,-67.6,10.5,442,75%,562,96%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681636038327,Julian Union Elementary,Julian Elementary,1704 Cape Horn,1704 Cape Horn,Julian,92036-0337,CA,(760) 765-0661,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-5,33.07808,-116.59581,11/10/2016,202,-23.3,-37.4,2,-38.7,-46.4,7.7,27,13%,134,66%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681896038368,Lakeside Union Elementary,Lakeview Elementary,9205 Lakeview Road,9205 Lakeview Rd.,Lakeside,92040-0578,CA,(619) 390-2652,9/1/1959,N,Elementary School District,,Elementary Schools (Public),K-5,32.843603,-116.90428,8/15/2016,708,-13.3,-3.9,2,-12.2,-12.8,0.6,25,4%,236,33%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681896038343,Lakeside Union Elementary,Lakeside Farms Elementary,11915 Lakeside Avenue,11915 Lakeside Ave.,Lakeside,92040-0578,CA,(619) 390-2646,9/1/1957,N,Elementary School District,,Elementary Schools (Public),K-5,32.867036,-116.93598,6/18/2015,632,14.0,-16.1,4,-4.1,-36.2,32.1,37,6%,285,45%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681896110092,Lakeside Union Elementary,Lemon Crest Elementary,12463 Lemon Crest Drive,12463 Lemon Crest Dr.,Lakeside,92040-0578,CA,(619) 390-2527,9/10/1991,N,Elementary School District,,Elementary Schools (Public),K-5,32.85228,-116.92172,2/16/2017,577,-28.6,-46.8,2,-45.1,-54.9,9.8,77,13%,371,64%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681896038376,Lakeside Union Elementary,Lindo Park Elementary,12824 Lakeshore Drive,12824 Lakeshore Dr.,Lakeside,92040-0578,CA,(619) 390-2656,9/1/1952,N,Elementary School District,,Elementary Schools (Public),K-5,32.859031,-116.91443,6/18/2015,503,-34.0,-55.3,2,-53.3,-75.2,22,74,15%,420,83%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37681140131920,Fallbrook Union Elementary,Maie Ellis Elementary,400 West Elder Street,400 West Elder St.,Fallbrook,92028-2108,CA,(760) 731-4132,,N,Elementary School District,,Alternative Schools of Choice,K-6,33.380281,-117.25397,5/10/2016,580,21.5,0.0,4,-16,0,0,311,54%,410,71%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37679916037634,Cajon Valley Union,Flying Hills Elementary,1251 Finch Street,1251 Finch St.,El Cajon,92020-1433,CA,(619) 588-3132,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-6,32.811827,-116.9824,6/18/2015,571,-21.1,-29.3,2,-32.6,-36.1,3.5,108,19%,352,62%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680230105965,Chula Vista Elementary,Salt Creek Elementary,1055 Hunte Parkway,1055 Hunte Pkwy.,Chula Vista,91914-3622,CA,(619) 397-5494,9/7/2004,N,Elementary School District,,Elementary Schools (Public),K-6,32.649018,-116.94925,8/10/2015,968,58.4,26.3,5,30.5,15.3,15.2,253,26%,122,13%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680236116396,Chula Vista Elementary,Marshall (Thurgood) Elementary,2295 MacKenzie Creek Road,2295 MacKenzie Creek Rd.,Chula Vista,91914-3537,CA,(619) 656-6262,7/19/1999,N,Elementary School District,,Elementary Schools (Public),K-6,32.659064,-116.9682,9/12/2016,674,65.9,51.5,5,22.7,23.5,-0.8,114,17%,113,17%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680230105957,Chula Vista Elementary,Liberty Elementary,2175 Proctor Valley Road,2175 Proctor Valley Rd.,Chula Vista,91914-4026,CA,(619) 397-5225,7/20/2004,N,Elementary School District,,Elementary Schools (Public),K-6,32.663976,-116.97761,6/18/2015,739,33.5,25.8,4,22.5,11.7,10.8,139,19%,125,17%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680230114009,Chula Vista Elementary,Wolf Canyon Elementary,1950 Wolf Canyon Loop,1950 Wolf Canyon Loop,Chula Vista,91913-3948,CA,(619) 482-8877,7/17/2007,N,Elementary School District,,Elementary Schools (Public),K-6,32.611931,-116.97324,3/8/2017,917,61.3,48.1,5,27.1,10,17,180,20%,169,18%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680236118970,Chula Vista Elementary,Heritage Elementary,1450 Santa Lucia Road,1450 Santa Lucia Rd.,Chula Vista,91913-1480,CA,(619) 421-7080,7/17/2001,N,Elementary School District,,Elementary Schools (Public),K-6,32.626236,-116.9953,8/10/2015,829,75.7,55.6,5,24.8,18.2,6.6,151,18%,179,22%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680230108662,Chula Vista Elementary,Veterans Elementary,1550 Magdalena Avenue,1550 Magdalena Ave.,Chula Vista,91913-3948,CA,(619) 216-1226,7/19/2005,N,Elementary School District,,Elementary Schools (Public),K-6,32.623835,-116.97634,8/10/2015,892,51.8,25.6,5,35.7,13.5,22.2,195,22%,196,22%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680230127431,Chula Vista Elementary,Camarena (Enrique S.) Elementary,1650 Exploration Falls Drive,1650 Exploration Falls Dr.,Chula Vista,91915-1961,CA,(619) 591-5500,7/24/2013,N,Elementary School District,,Elementary Schools (Public),K-6,32.622811,-116.95651,1/21/2016,1014,30.2,23.7,4,7.8,7.1,0.7,218,21%,246,24%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680230101592,Chula Vista Elementary,Hedenkamp (Anne and William) Elementary,930 East Palomar,930 East Palomar,Chula Vista,91913-2895,CA,(619) 397-5828,9/2/2003,N,Elementary School District,,Elementary Schools (Public),K-6,32.61674,-117.015,1/21/2016,1074,46.6,36.8,5,26.9,22.1,4.8,190,18%,266,25%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680236118988,Chula Vista Elementary,McMillin (Corky) Elementary,1201 Santa Cora Avenue,1201 Santa Cora Ave.,Chula Vista,91913-1799,CA,(619) 425-9600,7/17/2001,N,Elementary School District,,Elementary Schools (Public),K-6,32.631793,-116.98529,12/29/2016,845,41.1,27.9,4,14.1,5.1,9,167,20%,210,25%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680236038012,Chula Vista Elementary,Sunnyside Elementary,5430 San Miguel Road,5430 San Miguel Rd.,Bonita,91902-2209,CA,(619) 479-0571,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-6,32.674619,-117.01545,6/18/2015,456,32.7,14.7,4,7.6,-8.3,15.9,82,18%,147,32%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37680236107775,Chula Vista Elementary,Chula Vista Hills Elementary,980 Buena Vista Way,980 Buena Vista Way,Chula Vista,91910-7133,CA,(619) 482-7066,7/1/1980,N,Elementary School District,,Elementary Schools (Public),K-6,32.636251,-117.00246,6/18/2015,555,39.1,25.6,4,12.4,1.9,10.4,124,22%,179,32%,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
